"uid","vid","setNum","DeviantName","Harmonic","Pitch","Tempo","reactionTime","hit","engagement_notifi","Q1","Q2","Q3","age","gender","audition","vision","MultitaskingAbility","MultitaskingExperience","MusicExperience","UsingNotifi","computerExperience","handness","Env.Q1","Env.Q2","Env.Q3","Env.Q4","Env.Q5","Env.Q6","Duration","ageGroup"
"-LLTrpg6qLZv3b2YMych","video2","Set1","ComplexLowFast","Complex","Low","Fast",1447,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","SimpleHighSlow","Simple","High","Slow",1245,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","SimpleLowFast","Simple","Low","Fast",1340,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","SimpleLowSlow","Simple","Low","Slow",1396,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","SimpleHighFast","Simple","High","Fast",1181,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","SimpleLowFast","Simple","Low","Fast",1299,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","ComplexHighFast","Complex","High","Fast",1374,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","SimpleHighSlow","Simple","High","Slow",1467,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","ComplexLowSlow","Complex","Low","Slow",1518,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","SimpleHighFast","Simple","High","Fast",1136,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","ComplexLowFast","Complex","Low","Fast",1247,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","SimpleLowSlow","Simple","Low","Slow",1364,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTrpg6qLZv3b2YMych","video2","Set1","ComplexHighSlow","Complex","High","Slow",1452,1,16,"Right","Right","Right",30,"Male","Yes","Yes","Mid","Sometimes","Somewhat","Often","High","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","ComplexHighFast","Complex","High","Fast",1002,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","875","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","ComplexHighSlow","Complex","High","Slow",1010,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","1400","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","ComplexLowSlow","Complex","Low","Slow",1014,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","1400","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","ComplexLowFast","Complex","Low","Fast",988,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","875","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","SimpleHighSlow","Simple","High","Slow",1295,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","900","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","SimpleLowFast","Simple","Low","Fast",888,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","562","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","SimpleLowSlow","Simple","Low","Slow",1034,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","900","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","SimpleHighFast","Simple","High","Fast",972,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","562","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","SimpleLowFast","Simple","Low","Fast",992,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","562","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","ComplexHighFast","Complex","High","Fast",925,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","875","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","SimpleHighSlow","Simple","High","Slow",903,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","900","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","ComplexLowSlow","Complex","Low","Slow",917,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","1400","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","SimpleHighFast","Simple","High","Fast",921,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","562","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","ComplexLowFast","Complex","Low","Fast",904,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","875","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","SimpleLowSlow","Simple","Low","Slow",928,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","900","adult"
"-LLTrs9G5Uss35_DYPyH","video2","Set1","ComplexHighSlow","Complex","High","Slow",992,1,16,"Right","Right","Right",39,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","ambidextrous","laptopTable","externalSpeaker","touchpad","Private","Noisy","LowPositive","1400","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","ComplexLowSlow","Complex","Low","Slow",3464,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","1400","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","ComplexHighSlow","Complex","High","Slow",2728,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","1400","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","SimpleHighFast","Simple","High","Fast",3297,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","562","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","SimpleHighSlow","Simple","High","Slow",3223,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","900","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","SimpleLowSlow","Simple","Low","Slow",3118,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","900","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","ComplexHighFast","Complex","High","Fast",3671,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","875","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","ComplexLowFast","Complex","Low","Fast",3265,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","875","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","SimpleLowFast","Simple","Low","Fast",3207,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","562","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","ComplexLowFast","Complex","Low","Fast",3807,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","875","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","ComplexLowSlow","Complex","Low","Slow",3345,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","1400","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","SimpleLowSlow","Simple","Low","Slow",943,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","900","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","ComplexHighFast","Complex","High","Fast",3282,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","875","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","ComplexHighSlow","Complex","High","Slow",3383,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","1400","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","SimpleHighFast","Simple","High","Fast",3079,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","562","adult"
"-LLTsG-uLf1GFjCa7E6z","video2","Set1","SimpleHighSlow","Simple","High","Slow",79,1,15,"Right","Wrong","Wrong",26,"Male","Yes","Yes","Good","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Noisy","LowPositive","900","adult"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","SimpleLowFast","Simple","Low","Fast",1797,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","562","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","ComplexLowSlow","Complex","Low","Slow",1524,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","1400","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","ComplexHighSlow","Complex","High","Slow",1371,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","1400","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","SimpleHighFast","Simple","High","Fast",1367,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","562","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","SimpleHighSlow","Simple","High","Slow",1266,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","900","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","SimpleLowSlow","Simple","Low","Slow",1296,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","900","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","ComplexHighFast","Complex","High","Fast",1260,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","875","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","ComplexLowFast","Complex","Low","Fast",1497,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","875","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","SimpleLowFast","Simple","Low","Fast",1259,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","562","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","ComplexLowFast","Complex","Low","Fast",1394,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","875","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","ComplexLowSlow","Complex","Low","Slow",1554,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","1400","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","SimpleLowSlow","Simple","Low","Slow",1304,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","900","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","ComplexHighFast","Complex","High","Fast",1358,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","875","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","ComplexHighSlow","Complex","High","Slow",1359,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","1400","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","SimpleHighFast","Simple","High","Fast",1335,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","562","elder"
"-LLTsnlzq3y2TjlDtzDL","video2","Set1","SimpleHighSlow","Simple","High","Slow",1292,1,16,"Right","Wrong","Right",68,"Male","Yes","Yes","Bad","Sometimes","Somewhat","Often","Medium","right","laptopTable","computerSpeaker","mouse","Private","Quiet","LowPositive","900","elder"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","SimpleLowFast","Simple","Low","Fast",1495,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","ComplexLowSlow","Complex","Low","Slow",1306,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","ComplexHighSlow","Complex","High","Slow",1144,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","SimpleHighFast","Simple","High","Fast",1360,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","SimpleHighSlow","Simple","High","Slow",1230,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","SimpleLowSlow","Simple","Low","Slow",1367,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","ComplexHighFast","Complex","High","Fast",1188,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","ComplexLowFast","Complex","Low","Fast",1223,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","SimpleLowFast","Simple","Low","Fast",1282,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","ComplexLowFast","Complex","Low","Fast",1160,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","ComplexLowSlow","Complex","Low","Slow",1254,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","SimpleLowSlow","Simple","Low","Slow",1220,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","ComplexHighFast","Complex","High","Fast",1270,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","ComplexHighSlow","Complex","High","Slow",1224,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","SimpleHighFast","Simple","High","Fast",1318,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTt_dbj7nDvQPN81mz","video2","Set1","SimpleHighSlow","Simple","High","Slow",1365,1,16,"Right","Right","Right",35,"Female","Yes","Yes","Mid","Sometimes","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","SimpleLowFast","Simple","Low","Fast",1475,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","ComplexLowSlow","Complex","Low","Slow",1124,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","ComplexHighSlow","Complex","High","Slow",1403,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","SimpleHighFast","Simple","High","Fast",733,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","SimpleHighSlow","Simple","High","Slow",707,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","SimpleLowSlow","Simple","Low","Slow",670,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","ComplexLowFast","Complex","Low","Fast",1532,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","SimpleLowFast","Simple","Low","Fast",812,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","ComplexLowFast","Complex","Low","Fast",1157,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","ComplexLowSlow","Complex","Low","Slow",1045,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","SimpleLowSlow","Simple","Low","Slow",948,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","ComplexHighFast","Complex","High","Fast",796,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","ComplexHighSlow","Complex","High","Slow",1420,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","SimpleHighFast","Simple","High","Fast",1068,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTufAKy1YGiATKfF3Q","video2","Set1","SimpleHighSlow","Simple","High","Slow",1475,1,14,"Right","Wrong","Wrong",25,"Male","Yes","Yes","Good","Often","Somewhat","Sometimes","Medium","right","laptopTable","earphone","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTuurRLcHUAiSs_IQj","video2","Set1","SimpleHighFast","Simple","High","Fast",2478,1,15,"Right","Wrong","Right",47,"Male","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","562","adult"
"-LLTuurRLcHUAiSs_IQj","video2","Set1","ComplexLowSlow","Complex","Low","Slow",2559,1,15,"Right","Wrong","Right",47,"Male","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","1400","adult"
"-LLTuurRLcHUAiSs_IQj","video2","Set1","SimpleLowSlow","Simple","Low","Slow",1862,1,15,"Right","Wrong","Right",47,"Male","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","900","adult"
"-LLTuurRLcHUAiSs_IQj","video2","Set1","ComplexLowFast","Complex","Low","Fast",2407,1,15,"Right","Wrong","Right",47,"Male","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","875","adult"
"-LLTuurRLcHUAiSs_IQj","video2","Set1","SimpleLowFast","Simple","Low","Fast",1702,1,15,"Right","Wrong","Right",47,"Male","Yes","Yes","Mid","Sometimes","None","Sometimes","Medium","right","monitorTable","externalSpeaker","mouse","Private","Quiet","LowPositive","562","adult"
